epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,414.399,1.38665,1.03875,1.3886,0.78649,0.78976,0.82778,0.45362,1.56528,0.86097,1.47013,0.00110975,0.00110975,0.00110975
19,437.422,1.35997,1.00332,1.37083,0.7707,0.79945,0.83981,0.46371,1.51884,0.82019,1.47354,0.0011015,0.0011015,0.0011015
20,460.23,1.37459,1.00408,1.38087,0.76392,0.8175,0.83472,0.46345,1.50588,0.86141,1.45092,0.00109325,0.00109325,0.00109325
21,482.622,1.36924,0.99167,1.38377,0.77211,0.77582,0.8145,0.4475,1.49745,0.88392,1.42296,0.001085,0.001085,0.001085
22,505.023,1.36696,0.99918,1.36588,0.78262,0.82724,0.84553,0.47724,1.50283,0.78795,1.44629,0.00107675,0.00107675,0.00107675
23,527.281,1.32569,0.96841,1.35182,0.76568,0.82463,0.83148,0.46471,1.52301,0.82079,1.46984,0.0010685,0.0010685,0.0010685
24,549.519,1.37051,0.99075,1.37566,0.78968,0.8192,0.84669,0.48196,1.52834,0.81613,1.45648,0.00106025,0.00106025,0.00106025
25,572.835,1.33949,0.95222,1.35483,0.80441,0.78213,0.84357,0.47011,1.52304,0.85068,1.47434,0.001052,0.001052,0.001052
26,596.55,1.34181,0.94441,1.33894,0.8167,0.78584,0.84339,0.4835,1.49947,0.80924,1.42167,0.00104375,0.00104375,0.00104375
27,620.493,1.34296,0.93856,1.35654,0.80669,0.79996,0.83294,0.45606,1.5312,0.77741,1.45596,0.0010355,0.0010355,0.0010355
28,644.184,1.31951,0.92269,1.34281,0.81499,0.82801,0.86402,0.47855,1.49117,0.77428,1.43868,0.00102725,0.00102725,0.00102725
29,667.728,1.32471,0.93428,1.32966,0.75601,0.87347,0.86139,0.4854,1.48218,0.76781,1.41541,0.001019,0.001019,0.001019
30,690.672,1.30868,0.91519,1.33118,0.78961,0.82141,0.85522,0.48791,1.48627,0.76091,1.42375,0.00101075,0.00101075,0.00101075
31,713.657,1.32387,0.89557,1.3253,0.80092,0.82452,0.85962,0.4688,1.49744,0.81791,1.43315,0.0010025,0.0010025,0.0010025
32,736.404,1.28381,0.88739,1.32454,0.84743,0.75689,0.83545,0.46569,1.54535,0.80687,1.45858,0.00099425,0.00099425,0.00099425
33,759.239,1.29402,0.88438,1.32456,0.8109,0.81143,0.86218,0.48645,1.49095,0.77745,1.42785,0.000986,0.000986,0.000986
34,782.272,1.28987,0.88847,1.32463,0.78451,0.80494,0.85559,0.49085,1.48146,0.76447,1.42473,0.00097775,0.00097775,0.00097775
35,804.963,1.27564,0.88373,1.31537,0.80599,0.81688,0.86455,0.48559,1.48954,0.74393,1.4366,0.0009695,0.0009695,0.0009695
36,828.135,1.30447,0.87248,1.32091,0.78749,0.81967,0.84855,0.48306,1.49516,0.76959,1.43046,0.00096125,0.00096125,0.00096125
37,850.923,1.27705,0.86361,1.30891,0.79649,0.83815,0.86819,0.50359,1.47965,0.73493,1.42729,0.000953,0.000953,0.000953
38,875.005,1.27804,0.86442,1.30166,0.78551,0.8461,0.87137,0.49276,1.51622,0.74548,1.43482,0.00094475,0.00094475,0.00094475
39,897.695,1.26156,0.84083,1.30059,0.80235,0.82963,0.86422,0.49617,1.49231,0.73606,1.43723,0.0009365,0.0009365,0.0009365
40,920.695,1.27888,0.85659,1.30177,0.81848,0.86846,0.88321,0.50596,1.48957,0.72494,1.42982,0.00092825,0.00092825,0.00092825
41,943.084,1.27524,0.83899,1.30324,0.7851,0.83124,0.8468,0.48103,1.50086,0.78716,1.44865,0.00092,0.00092,0.00092
42,965.471,1.24748,0.82675,1.29267,0.79974,0.85264,0.87717,0.50406,1.48439,0.70369,1.42451,0.00091175,0.00091175,0.00091175
43,988.36,1.24979,0.83233,1.2902,0.82856,0.81046,0.87334,0.51109,1.46726,0.71516,1.41746,0.0009035,0.0009035,0.0009035
44,1011.68,1.2489,0.82064,1.28791,0.77349,0.85019,0.8689,0.49698,1.50191,0.72363,1.4249,0.00089525,0.00089525,0.00089525
45,1034.53,1.25239,0.82488,1.28053,0.75575,0.8473,0.86025,0.49564,1.48271,0.74564,1.41373,0.000887,0.000887,0.000887
46,1057.08,1.23828,0.82989,1.29516,0.80137,0.82038,0.86721,0.49796,1.50961,0.73376,1.43981,0.00087875,0.00087875,0.00087875
47,1079.73,1.21938,0.79949,1.26996,0.83118,0.81277,0.85929,0.48523,1.48236,0.73,1.42926,0.0008705,0.0008705,0.0008705
48,1102.69,1.24198,0.80906,1.28778,0.81451,0.82907,0.87015,0.49732,1.53057,0.72924,1.45258,0.00086225,0.00086225,0.00086225
49,1125.59,1.23374,0.80947,1.28224,0.80276,0.85216,0.87844,0.51163,1.47578,0.68659,1.42523,0.000854,0.000854,0.000854
50,1148.57,1.23523,0.79637,1.27903,0.82477,0.79935,0.87178,0.50173,1.46875,0.73652,1.41791,0.00084575,0.00084575,0.00084575
51,1171.32,1.22143,0.7984,1.26249,0.8444,0.83049,0.8733,0.49237,1.50259,0.72362,1.42436,0.0008375,0.0008375,0.0008375
52,1193.97,1.21176,0.7774,1.26569,0.813,0.85608,0.87796,0.49986,1.49184,0.69922,1.43403,0.00082925,0.00082925,0.00082925
53,1217.02,1.22311,0.79282,1.27233,0.84352,0.81839,0.88497,0.5148,1.4551,0.69542,1.39734,0.000821,0.000821,0.000821
54,1240.21,1.19969,0.77227,1.26228,0.82434,0.84511,0.88223,0.51568,1.46506,0.70263,1.41414,0.00081275,0.00081275,0.00081275
55,1263.17,1.21479,0.77398,1.26569,0.84405,0.80349,0.86183,0.49397,1.4894,0.71877,1.4249,0.0008045,0.0008045,0.0008045
56,1286.11,1.18555,0.74477,1.25268,0.819,0.84431,0.86757,0.50506,1.46754,0.70272,1.4013,0.00079625,0.00079625,0.00079625
57,1308.49,1.21684,0.78076,1.26275,0.77375,0.84671,0.85707,0.49371,1.47876,0.70865,1.42492,0.000788,0.000788,0.000788
58,1330.9,1.19217,0.75661,1.25117,0.81257,0.85491,0.87972,0.50594,1.49299,0.70429,1.42635,0.00077975,0.00077975,0.00077975
59,1353.85,1.17918,0.74499,1.24747,0.79796,0.85578,0.86941,0.49691,1.4724,0.70374,1.42419,0.0007715,0.0007715,0.0007715
60,1376.91,1.17371,0.74754,1.2487,0.81623,0.83531,0.8731,0.5115,1.47531,0.69506,1.42778,0.00076325,0.00076325,0.00076325
61,1399.94,1.16222,0.73653,1.23857,0.82993,0.81544,0.87121,0.50382,1.48148,0.70014,1.42266,0.000755,0.000755,0.000755
62,1422.49,1.16569,0.73109,1.24084,0.82522,0.85936,0.88733,0.51429,1.45855,0.68349,1.39837,0.00074675,0.00074675,0.00074675
63,1445.36,1.18369,0.73312,1.23869,0.82667,0.85693,0.88017,0.50341,1.45702,0.68165,1.40945,0.0007385,0.0007385,0.0007385
64,1468.22,1.16388,0.71347,1.23292,0.83654,0.86502,0.88714,0.52499,1.4479,0.67151,1.3998,0.00073025,0.00073025,0.00073025
65,1491.14,1.16952,0.7062,1.22746,0.83867,0.85104,0.88059,0.51919,1.44743,0.65479,1.40537,0.000722,0.000722,0.000722
66,1513.93,1.16228,0.72347,1.23286,0.84296,0.83356,0.88227,0.51264,1.46448,0.67209,1.41205,0.00071375,0.00071375,0.00071375
67,1536.47,1.16702,0.71237,1.22623,0.83342,0.84486,0.86313,0.50017,1.47014,0.68829,1.41273,0.0007055,0.0007055,0.0007055
68,1559.42,1.15984,0.70626,1.22673,0.83331,0.85638,0.87828,0.50211,1.48577,0.6838,1.42278,0.00069725,0.00069725,0.00069725
69,1582.57,1.16529,0.71154,1.23875,0.81651,0.88247,0.87706,0.5076,1.46057,0.67216,1.41758,0.000689,0.000689,0.000689
70,1605.42,1.15878,0.71312,1.23537,0.82722,0.84735,0.86845,0.50832,1.46786,0.67951,1.40714,0.00068075,0.00068075,0.00068075
71,1628.53,1.14876,0.70477,1.21909,0.8273,0.88043,0.88411,0.53035,1.44661,0.66011,1.40144,0.0006725,0.0006725,0.0006725
72,1651.21,1.13647,0.69641,1.22859,0.82353,0.83735,0.87121,0.50065,1.4923,0.68512,1.43706,0.00066425,0.00066425,0.00066425
73,1673.64,1.13136,0.69166,1.21996,0.82874,0.87041,0.8764,0.51606,1.4576,0.66621,1.41213,0.000656,0.000656,0.000656
74,1695.99,1.14118,0.69691,1.2218,0.81553,0.86738,0.88041,0.51474,1.43962,0.67113,1.39909,0.00064775,0.00064775,0.00064775
75,1718.95,1.13816,0.70695,1.2215,0.83375,0.83527,0.87602,0.50871,1.43735,0.67044,1.39335,0.0006395,0.0006395,0.0006395
76,1741.84,1.12614,0.6891,1.20791,0.84125,0.85009,0.87516,0.51833,1.44906,0.67181,1.3985,0.00063125,0.00063125,0.00063125
77,1764.79,1.11393,0.67244,1.20582,0.8011,0.88137,0.88469,0.51772,1.45814,0.66548,1.41918,0.000623,0.000623,0.000623
78,1787.43,1.13745,0.68886,1.20668,0.85959,0.82682,0.88076,0.5123,1.45648,0.67292,1.4084,0.00061475,0.00061475,0.00061475
79,1809.82,1.12532,0.67956,1.20978,0.85992,0.82524,0.86951,0.51431,1.44464,0.67436,1.40169,0.0006065,0.0006065,0.0006065
80,1832.73,1.10063,0.66205,1.19766,0.84073,0.80386,0.86614,0.50451,1.46801,0.6741,1.42776,0.00059825,0.00059825,0.00059825
81,1855.69,1.09686,0.66573,1.19471,0.8378,0.83609,0.88302,0.52254,1.44955,0.66183,1.41721,0.00059,0.00059,0.00059
82,1878.85,1.11381,0.66224,1.18864,0.8317,0.86703,0.88662,0.52493,1.46424,0.66319,1.40971,0.00058175,0.00058175,0.00058175
83,1901.67,1.10212,0.66269,1.19795,0.81479,0.8786,0.88278,0.52247,1.4474,0.66343,1.40554,0.0005735,0.0005735,0.0005735
84,1924.34,1.0922,0.65616,1.18622,0.84494,0.83492,0.87128,0.51112,1.4618,0.67807,1.41584,0.00056525,0.00056525,0.00056525
85,1947.24,1.12084,0.66302,1.20132,0.81876,0.8478,0.87184,0.51517,1.45948,0.66412,1.41278,0.000557,0.000557,0.000557
86,1969.95,1.0928,0.64861,1.19554,0.81148,0.85643,0.88144,0.50558,1.46344,0.68222,1.41787,0.00054875,0.00054875,0.00054875
87,1992.74,1.10967,0.65163,1.20354,0.82276,0.83605,0.86793,0.50733,1.45811,0.66157,1.41306,0.0005405,0.0005405,0.0005405
88,2015.08,1.09485,0.64755,1.19399,0.8555,0.81438,0.87922,0.52607,1.44266,0.65881,1.40659,0.00053225,0.00053225,0.00053225
89,2037.16,1.09275,0.64575,1.18373,0.81883,0.84512,0.88,0.51513,1.43421,0.65602,1.40327,0.000524,0.000524,0.000524
90,2059.54,1.08113,0.63857,1.17909,0.84561,0.85352,0.88002,0.51909,1.457,0.66416,1.41641,0.00051575,0.00051575,0.00051575
91,2082.86,1.08435,0.63831,1.18526,0.85519,0.83256,0.87804,0.5188,1.44855,0.66631,1.41247,0.0005075,0.0005075,0.0005075
92,2105.97,1.06912,0.63537,1.17722,0.84415,0.84621,0.88088,0.51929,1.45513,0.65402,1.4177,0.00049925,0.00049925,0.00049925
93,2129.03,1.06952,0.63024,1.17061,0.84378,0.82455,0.87702,0.50927,1.44902,0.65644,1.42663,0.000491,0.000491,0.000491
94,2151.86,1.06894,0.62652,1.17192,0.84683,0.83241,0.88269,0.5201,1.44576,0.6552,1.41842,0.00048275,0.00048275,0.00048275
95,2174.65,1.06017,0.62777,1.17623,0.84454,0.8632,0.88061,0.52439,1.42661,0.65278,1.40318,0.0004745,0.0004745,0.0004745
96,2197.39,1.07303,0.62713,1.16596,0.86076,0.83671,0.88428,0.52441,1.44624,0.65025,1.41316,0.00046625,0.00046625,0.00046625
97,2220.42,1.05477,0.61222,1.1638,0.82136,0.87136,0.8785,0.5152,1.45524,0.66568,1.42425,0.000458,0.000458,0.000458
98,2243.24,1.05691,0.61687,1.16663,0.84251,0.8625,0.89122,0.52769,1.4256,0.64748,1.40722,0.00044975,0.00044975,0.00044975
99,2265.76,1.05166,0.61307,1.16322,0.84657,0.84764,0.88368,0.5181,1.45298,0.65031,1.40792,0.0004415,0.0004415,0.0004415
100,2288.75,1.05109,0.6112,1.16725,0.83055,0.86568,0.88469,0.51791,1.45455,0.64702,1.40738,0.00043325,0.00043325,0.00043325
101,2311.84,1.0452,0.61441,1.16497,0.84883,0.86121,0.88211,0.515,1.46065,0.64737,1.42322,0.000425,0.000425,0.000425
102,2335.11,1.0526,0.61356,1.16297,0.82702,0.86275,0.88995,0.52858,1.44426,0.64841,1.41115,0.00041675,0.00041675,0.00041675
103,2358.15,1.05223,0.61676,1.15885,0.81782,0.8649,0.88371,0.51874,1.44599,0.65712,1.41322,0.0004085,0.0004085,0.0004085
104,2380.59,1.0233,0.59944,1.13913,0.82638,0.84877,0.88242,0.5276,1.43699,0.64416,1.41511,0.00040025,0.00040025,0.00040025
105,2403.11,1.03244,0.60162,1.16056,0.84299,0.84256,0.88202,0.52296,1.44991,0.66112,1.41724,0.000392,0.000392,0.000392
106,2425.61,1.03302,0.60004,1.15717,0.84638,0.84928,0.88085,0.52727,1.4435,0.63907,1.40746,0.00038375,0.00038375,0.00038375
107,2448.87,1.03401,0.6007,1.15129,0.85102,0.85346,0.88032,0.52462,1.44692,0.63397,1.41942,0.0003755,0.0003755,0.0003755
108,2471.88,1.03442,0.59035,1.14699,0.83621,0.84273,0.88409,0.5203,1.44221,0.63567,1.41674,0.00036725,0.00036725,0.00036725
109,2494.74,1.00481,0.58512,1.1387,0.82769,0.85535,0.88469,0.52114,1.44628,0.64329,1.41703,0.000359,0.000359,0.000359
110,2517.52,1.00425,0.58137,1.14059,0.83598,0.84989,0.8814,0.52334,1.43319,0.65536,1.40621,0.00035075,0.00035075,0.00035075
111,2540.16,1.01894,0.59133,1.13795,0.84325,0.83656,0.86597,0.50981,1.46106,0.65762,1.4247,0.0003425,0.0003425,0.0003425
112,2563.19,1.00823,0.57236,1.13455,0.86025,0.83632,0.87944,0.52114,1.43848,0.64057,1.41924,0.00033425,0.00033425,0.00033425
113,2586.04,1.01465,0.58077,1.14102,0.84039,0.84905,0.87809,0.51293,1.45714,0.63975,1.42977,0.000326,0.000326,0.000326
114,2608.86,1.01266,0.57386,1.13439,0.83254,0.87429,0.88086,0.52306,1.4539,0.64232,1.42746,0.00031775,0.00031775,0.00031775
115,2631.95,1.01686,0.58298,1.14412,0.8347,0.85605,0.88032,0.5201,1.43258,0.6385,1.40386,0.0003095,0.0003095,0.0003095
116,2654.7,0.99091,0.56931,1.14435,0.83545,0.83395,0.86911,0.51899,1.44062,0.65281,1.41616,0.00030125,0.00030125,0.00030125
117,2677.52,0.976,0.55294,1.12783,0.8406,0.85519,0.88368,0.52349,1.43454,0.64139,1.41386,0.000293,0.000293,0.000293
118,2700.72,1.00167,0.56753,1.13128,0.81967,0.86727,0.86934,0.51863,1.42671,0.65583,1.40265,0.00028475,0.00028475,0.00028475
119,2723.72,0.96608,0.55497,1.11846,0.84824,0.84042,0.8777,0.52073,1.43763,0.64641,1.41391,0.0002765,0.0002765,0.0002765
120,2745.87,0.98033,0.5622,1.11636,0.85143,0.84017,0.88573,0.52573,1.44893,0.63821,1.41645,0.00026825,0.00026825,0.00026825
121,2768.16,0.99399,0.56851,1.12671,0.80214,0.88696,0.88012,0.52022,1.44239,0.6412,1.41068,0.00026,0.00026,0.00026
122,2790.68,0.97844,0.55758,1.12372,0.84478,0.85779,0.88241,0.52516,1.4287,0.63403,1.41277,0.00025175,0.00025175,0.00025175
123,2813.68,0.97822,0.55494,1.13112,0.83175,0.84698,0.87939,0.51575,1.43945,0.65007,1.42184,0.0002435,0.0002435,0.0002435
124,2836.36,0.96921,0.54297,1.12081,0.83486,0.85102,0.88002,0.52311,1.44186,0.64521,1.41672,0.00023525,0.00023525,0.00023525
125,2859.43,0.97871,0.55815,1.11954,0.85237,0.82134,0.87162,0.51331,1.44308,0.64646,1.42362,0.000227,0.000227,0.000227
126,2882.52,0.97728,0.55504,1.12547,0.8259,0.87328,0.87768,0.51323,1.44957,0.635,1.42925,0.00021875,0.00021875,0.00021875
127,2905.59,0.96789,0.54897,1.11264,0.83363,0.85776,0.88165,0.52204,1.4322,0.64577,1.41058,0.0002105,0.0002105,0.0002105
128,2928.55,0.96692,0.54789,1.10976,0.81997,0.86796,0.87568,0.51544,1.45906,0.64853,1.42827,0.00020225,0.00020225,0.00020225
129,2951.44,0.94929,0.53877,1.11232,0.82334,0.86173,0.87502,0.52243,1.44282,0.65132,1.41309,0.000194,0.000194,0.000194
130,2974.45,0.95886,0.53358,1.10978,0.81188,0.88296,0.88095,0.52741,1.43745,0.64557,1.41569,0.00018575,0.00018575,0.00018575
131,2997.53,0.94726,0.53474,1.10906,0.82946,0.85728,0.87475,0.51538,1.44437,0.65713,1.42363,0.0001775,0.0001775,0.0001775
132,3020.22,0.95305,0.53686,1.10641,0.81607,0.88255,0.87982,0.52475,1.44941,0.64251,1.42044,0.00016925,0.00016925,0.00016925
133,3042.92,0.95856,0.53951,1.11464,0.85362,0.83499,0.87315,0.52135,1.44023,0.63991,1.41719,0.000161,0.000161,0.000161
134,3065.95,0.94472,0.53219,1.09613,0.8539,0.84178,0.87778,0.52526,1.43497,0.64048,1.41814,0.00015275,0.00015275,0.00015275
135,3088.57,0.94648,0.53383,1.10655,0.86143,0.83899,0.88369,0.524,1.44097,0.64052,1.41461,0.0001445,0.0001445,0.0001445
136,3110.75,0.95137,0.53945,1.10311,0.83833,0.84776,0.87601,0.51556,1.45608,0.64384,1.4297,0.00013625,0.00013625,0.00013625
137,3133.09,0.94263,0.52966,1.09755,0.81587,0.86907,0.87775,0.52154,1.43861,0.6402,1.42661,0.000128,0.000128,0.000128
138,3156.09,0.9375,0.53358,1.10724,0.82359,0.85462,0.87374,0.52101,1.44223,0.64426,1.4236,0.00011975,0.00011975,0.00011975
139,3179.1,0.92691,0.52246,1.10014,0.84521,0.83515,0.87379,0.52305,1.44237,0.64116,1.42493,0.0001115,0.0001115,0.0001115
140,3202.7,0.93419,0.52567,1.10869,0.78525,0.8878,0.87431,0.51714,1.44164,0.64333,1.42519,0.00010325,0.00010325,0.00010325
141,3263.07,0.88807,0.44695,1.07787,0.84604,0.83057,0.86166,0.49861,1.45028,0.65323,1.43441,9.5e-05,9.5e-05,9.5e-05
142,3286.09,0.89987,0.44529,1.09098,0.85001,0.83093,0.86937,0.50254,1.44954,0.64394,1.42842,8.675e-05,8.675e-05,8.675e-05
143,3308.81,0.87436,0.43697,1.07375,0.82181,0.86965,0.87334,0.50905,1.45164,0.64965,1.43128,7.85e-05,7.85e-05,7.85e-05
144,3331.45,0.87847,0.43475,1.08241,0.81739,0.85694,0.87642,0.51289,1.44328,0.64837,1.42681,7.025e-05,7.025e-05,7.025e-05
145,3354.19,0.86586,0.43123,1.06976,0.82465,0.86065,0.87379,0.51147,1.45067,0.65217,1.43492,6.2e-05,6.2e-05,6.2e-05
146,3377.12,0.87328,0.43488,1.07248,0.8525,0.83624,0.87767,0.51343,1.44809,0.64607,1.43374,5.375e-05,5.375e-05,5.375e-05
147,3399.9,0.86558,0.42461,1.06409,0.85447,0.83827,0.87671,0.51366,1.45495,0.64842,1.43868,4.55e-05,4.55e-05,4.55e-05
148,3422.82,0.85518,0.42206,1.06144,0.8561,0.83704,0.87583,0.51423,1.45081,0.64977,1.43542,3.725e-05,3.725e-05,3.725e-05
149,3445.47,0.86043,0.42678,1.06536,0.84069,0.8448,0.87623,0.51376,1.45246,0.64811,1.4368,2.9e-05,2.9e-05,2.9e-05
150,3467.6,0.862,0.42787,1.06528,0.82138,0.86216,0.87594,0.51504,1.45018,0.64797,1.43659,2.075e-05,2.075e-05,2.075e-05
