epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1052.2,1.02143,0.60948,1.1538,0.72147,0.74787,0.74797,0.40353,1.40746,0.76401,1.42032,0.000423049,0.000423049,0.000423049
83,1065.05,1.01549,0.60867,1.15482,0.70965,0.75769,0.73623,0.40438,1.4001,0.76809,1.41615,0.000417049,0.000417049,0.000417049
84,1077.82,1.01507,0.61279,1.16091,0.72112,0.75767,0.75056,0.41079,1.3958,0.74838,1.41888,0.00041105,0.00041105,0.00041105
85,1090.78,0.99478,0.59945,1.14097,0.72284,0.74629,0.75137,0.40476,1.40528,0.74743,1.4289,0.00040505,0.00040505,0.00040505
86,1103.63,1.00917,0.59978,1.14762,0.7147,0.74216,0.73279,0.40115,1.40474,0.75836,1.42519,0.000399051,0.000399051,0.000399051
87,1116.42,1.00144,0.60193,1.14297,0.70864,0.75573,0.73684,0.40219,1.41709,0.76736,1.44547,0.000393052,0.000393052,0.000393052
88,1129.23,1.00615,0.60127,1.14803,0.71026,0.73506,0.72726,0.4022,1.39704,0.74396,1.42132,0.000387052,0.000387052,0.000387052
89,1142.08,1.0014,0.599,1.14857,0.70546,0.75662,0.73357,0.40207,1.40369,0.75356,1.42037,0.000381053,0.000381053,0.000381053
90,1154.72,0.98598,0.59257,1.14274,0.70572,0.74222,0.73307,0.39919,1.42143,0.75462,1.44341,0.000375053,0.000375053,0.000375053
91,1167.57,0.99126,0.59138,1.13824,0.73568,0.73757,0.73335,0.4019,1.40625,0.75056,1.42898,0.000369054,0.000369054,0.000369054
92,1180.42,0.98311,0.58743,1.13224,0.73626,0.72326,0.73498,0.40241,1.40492,0.74386,1.43318,0.000363055,0.000363055,0.000363055
93,1193.23,0.98517,0.58778,1.14233,0.72599,0.73436,0.73557,0.40037,1.41518,0.75802,1.43071,0.000357055,0.000357055,0.000357055
94,1206.13,0.99169,0.5862,1.13092,0.72334,0.74887,0.73625,0.39851,1.42977,0.76242,1.45802,0.000351056,0.000351056,0.000351056
95,1218.88,0.97493,0.57741,1.13075,0.71788,0.75001,0.74477,0.40459,1.40488,0.7505,1.43263,0.000345056,0.000345056,0.000345056
