epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,1975,0.52842,0.38887,0.93714,0.75691,0.78265,0.80941,0.44675,1.56278,0.80229,1.53174,0.00102378,0.00102378,0.00102378
47,2017.96,0.51608,0.38328,0.93193,0.77946,0.77142,0.80235,0.43965,1.57545,0.83306,1.51712,0.00101431,0.00101431,0.00101431
48,2060.48,0.5077,0.37907,0.93007,0.76497,0.7797,0.80624,0.43935,1.5784,0.81422,1.50529,0.0010047,0.0010047,0.0010047
49,2101.75,0.51229,0.38329,0.93556,0.75639,0.78666,0.80318,0.43304,1.55895,0.80153,1.5218,0.000994942,0.000994942,0.000994942
50,2143.15,0.50153,0.37296,0.92567,0.75644,0.81077,0.82805,0.46517,1.53539,0.8003,1.49396,0.000985044,0.000985044,0.000985044
51,2184.95,0.50965,0.38527,0.93486,0.77169,0.7784,0.80004,0.44183,1.53368,0.80526,1.50131,0.000975009,0.000975009,0.000975009
52,2227.96,0.50882,0.38432,0.93771,0.76527,0.80525,0.82209,0.44873,1.54276,0.81429,1.50774,0.000964842,0.000964842,0.000964842
53,2269.91,0.5078,0.38054,0.93333,0.79526,0.76923,0.82037,0.45869,1.55252,0.77903,1.50643,0.000954546,0.000954546,0.000954546
54,2312.27,0.50695,0.38635,0.93872,0.77861,0.80486,0.81195,0.44301,1.54864,0.78991,1.49963,0.000944125,0.000944125,0.000944125
55,2356.42,0.49827,0.37026,0.93117,0.78805,0.77763,0.81983,0.44674,1.54959,0.80214,1.50194,0.000933584,0.000933584,0.000933584
56,2398.24,0.47467,0.35625,0.91581,0.79927,0.78601,0.83761,0.45664,1.58823,0.76539,1.54234,0.000922927,0.000922927,0.000922927
57,2441.38,0.48795,0.37018,0.93056,0.78548,0.77005,0.81624,0.4537,1.53163,0.80371,1.48795,0.000912157,0.000912157,0.000912157
58,2483.25,0.48705,0.36664,0.92743,0.79861,0.77417,0.83082,0.47285,1.51583,0.77173,1.48396,0.000901278,0.000901278,0.000901278
59,2524.81,0.47592,0.35775,0.92404,0.76914,0.81109,0.8204,0.42761,1.61672,0.79,1.53012,0.000890296,0.000890296,0.000890296
60,2566.21,0.46465,0.34733,0.91607,0.76293,0.81139,0.81699,0.45396,1.53712,0.77765,1.48982,0.000879213,0.000879213,0.000879213
61,2608.89,0.47239,0.35753,0.92239,0.74226,0.81217,0.80394,0.44135,1.56376,0.79233,1.50089,0.000868035,0.000868035,0.000868035
62,2650.7,0.48072,0.35302,0.92143,0.78843,0.79824,0.83168,0.46451,1.57395,0.77189,1.51789,0.000856766,0.000856766,0.000856766
63,2695.97,0.45285,0.34274,0.91525,0.76258,0.81641,0.82879,0.46022,1.5643,0.77495,1.52382,0.00084541,0.00084541,0.00084541
64,2739.91,0.45782,0.34175,0.91455,0.78233,0.79545,0.82937,0.45599,1.54771,0.77261,1.48653,0.000833971,0.000833971,0.000833971
65,2782.58,0.45879,0.3479,0.91527,0.77972,0.82829,0.82391,0.44575,1.54326,0.7749,1.49907,0.000822454,0.000822454,0.000822454
66,2824.22,0.46759,0.34947,0.92469,0.79593,0.77723,0.83597,0.46415,1.5223,0.80487,1.48324,0.000810864,0.000810864,0.000810864
67,2865.76,0.45492,0.3426,0.91551,0.75491,0.83392,0.82186,0.45121,1.5256,0.75302,1.48851,0.000799204,0.000799204,0.000799204
68,2907.74,0.44822,0.33921,0.91552,0.76214,0.82575,0.83348,0.46059,1.50894,0.75305,1.46995,0.000787479,0.000787479,0.000787479
69,2950.24,0.45242,0.34165,0.91197,0.81575,0.81512,0.84441,0.46844,1.56218,0.74003,1.52106,0.000775694,0.000775694,0.000775694
70,2992.08,0.44245,0.32683,0.91051,0.75236,0.82236,0.82007,0.44458,1.55795,0.74663,1.49585,0.000763854,0.000763854,0.000763854
71,3034.65,0.44659,0.33453,0.9121,0.78548,0.77307,0.81617,0.44628,1.55378,0.77121,1.52157,0.000751962,0.000751962,0.000751962
72,3079.69,0.43924,0.32616,0.90774,0.77894,0.8041,0.83096,0.45439,1.56657,0.73764,1.5113,0.000740024,0.000740024,0.000740024
73,3121.29,0.43572,0.32742,0.90296,0.82413,0.77947,0.83905,0.46677,1.52254,0.7429,1.47856,0.000728044,0.000728044,0.000728044
74,3162.24,0.44362,0.33151,0.9114,0.78095,0.82265,0.83863,0.47241,1.52294,0.74332,1.48312,0.000716026,0.000716026,0.000716026
75,3203.66,0.43182,0.32293,0.90704,0.77189,0.83973,0.83626,0.46154,1.54672,0.73453,1.49421,0.000703976,0.000703976,0.000703976
76,3245.57,0.42619,0.32107,0.90558,0.77912,0.83098,0.84445,0.47605,1.51908,0.74485,1.47944,0.000691898,0.000691898,0.000691898
77,3287.99,0.42048,0.3177,0.89747,0.79415,0.82908,0.84742,0.47831,1.52827,0.73614,1.50773,0.000679797,0.000679797,0.000679797
78,3331.53,0.43355,0.32813,0.91164,0.79222,0.81024,0.83991,0.47177,1.52633,0.73046,1.46887,0.000667676,0.000667676,0.000667676
79,3373,0.42128,0.31497,0.90066,0.81284,0.82911,0.85038,0.48147,1.49636,0.71423,1.44534,0.000655542,0.000655542,0.000655542
80,3415.22,0.41758,0.31077,0.90348,0.79782,0.84173,0.84209,0.47526,1.52163,0.71815,1.46923,0.000643398,0.000643398,0.000643398
81,3458.33,0.41951,0.3101,0.89962,0.75054,0.82745,0.82718,0.4633,1.51648,0.72596,1.46978,0.00063125,0.00063125,0.00063125
82,3500.13,0.42315,0.31624,0.90891,0.78549,0.81533,0.83781,0.46837,1.53356,0.73866,1.48287,0.000619102,0.000619102,0.000619102
83,3543.04,0.4073,0.30411,0.89755,0.81221,0.80215,0.85276,0.48174,1.53454,0.72387,1.48272,0.000606958,0.000606958,0.000606958
84,3586.28,0.41918,0.31847,0.90519,0.76334,0.81927,0.8348,0.47012,1.52537,0.73457,1.47616,0.000594824,0.000594824,0.000594824
85,3627.85,0.40816,0.3073,0.90023,0.80165,0.81208,0.83365,0.47753,1.52968,0.73615,1.48242,0.000582703,0.000582703,0.000582703
86,3671.65,0.41777,0.30942,0.90215,0.79471,0.79925,0.8368,0.47084,1.49757,0.7178,1.4602,0.000570602,0.000570602,0.000570602
87,3713.02,0.40271,0.30108,0.89346,0.77966,0.82351,0.84398,0.47764,1.51967,0.73246,1.47619,0.000558524,0.000558524,0.000558524
88,3754.98,0.41166,0.31121,0.90095,0.80292,0.81859,0.84971,0.48791,1.50153,0.72677,1.46026,0.000546474,0.000546474,0.000546474
89,3798.36,0.40458,0.30146,0.90016,0.78831,0.84813,0.85136,0.48669,1.50535,0.70527,1.48157,0.000534456,0.000534456,0.000534456
90,3840,0.38199,0.28483,0.88685,0.7797,0.82022,0.84668,0.47923,1.52713,0.70066,1.4882,0.000522476,0.000522476,0.000522476
91,3884.72,0.39938,0.30265,0.89877,0.79155,0.80332,0.84359,0.47978,1.51294,0.72486,1.471,0.000510538,0.000510538,0.000510538
92,3930.22,0.40541,0.30073,0.90194,0.80219,0.81634,0.84574,0.47938,1.51973,0.72063,1.47704,0.000498646,0.000498646,0.000498646
93,3971.75,0.38703,0.28854,0.88868,0.77103,0.85141,0.84528,0.48271,1.51408,0.70894,1.47263,0.000486806,0.000486806,0.000486806
94,4013.11,0.38654,0.28754,0.89044,0.82738,0.80987,0.84848,0.4838,1.51282,0.70737,1.47924,0.000475021,0.000475021,0.000475021
95,4056.05,0.39188,0.29195,0.89096,0.7506,0.86171,0.83572,0.47428,1.51015,0.72011,1.46752,0.000463296,0.000463296,0.000463296
96,4097.16,0.38909,0.29138,0.89714,0.81228,0.81467,0.84307,0.48022,1.49806,0.71466,1.46498,0.000451636,0.000451636,0.000451636
97,4139,0.37493,0.28071,0.88757,0.78722,0.85917,0.85244,0.48537,1.50979,0.70694,1.46472,0.000440046,0.000440046,0.000440046
98,4182.3,0.37785,0.2843,0.88686,0.78647,0.83504,0.84524,0.47897,1.54569,0.71995,1.48644,0.000428529,0.000428529,0.000428529
99,4225.6,0.37467,0.28208,0.88603,0.81321,0.8078,0.84998,0.48168,1.50011,0.7085,1.45965,0.00041709,0.00041709,0.00041709
100,4268.31,0.37717,0.28141,0.88907,0.79067,0.81968,0.8409,0.47923,1.51271,0.71269,1.45215,0.000405734,0.000405734,0.000405734
101,4311.12,0.36585,0.275,0.88454,0.80524,0.85091,0.86086,0.49666,1.50163,0.69302,1.46419,0.000394465,0.000394465,0.000394465
102,4353.7,0.37012,0.27378,0.88882,0.79979,0.84064,0.84815,0.49029,1.4947,0.69147,1.45442,0.000383287,0.000383287,0.000383287
103,4395.24,0.35832,0.27208,0.87931,0.76907,0.84168,0.84562,0.48246,1.50062,0.69358,1.45605,0.000372204,0.000372204,0.000372204
104,4436.3,0.3642,0.27722,0.88552,0.81442,0.83555,0.85555,0.49105,1.50486,0.67716,1.46919,0.000361222,0.000361222,0.000361222
105,4478.47,0.36341,0.27163,0.88411,0.77124,0.84401,0.85131,0.48638,1.49575,0.69065,1.45686,0.000350343,0.000350343,0.000350343
106,4521.39,0.37273,0.27938,0.89159,0.80258,0.8026,0.85075,0.48808,1.49397,0.68767,1.44639,0.000339573,0.000339573,0.000339573
107,4562.63,0.35662,0.2687,0.88505,0.80343,0.85312,0.85519,0.48904,1.49273,0.68097,1.45842,0.000328916,0.000328916,0.000328916
108,4603.58,0.36603,0.27339,0.88836,0.80787,0.83115,0.85473,0.48695,1.50002,0.68425,1.45472,0.000318375,0.000318375,0.000318375
109,4646.64,0.36219,0.26914,0.88707,0.7956,0.82545,0.8458,0.48769,1.49461,0.67877,1.45563,0.000307954,0.000307954,0.000307954
110,4688.17,0.3501,0.26483,0.88283,0.79334,0.83152,0.84757,0.48775,1.4913,0.68674,1.46117,0.000297658,0.000297658,0.000297658
111,4729.84,0.34971,0.26399,0.88299,0.79611,0.84969,0.85554,0.49394,1.48041,0.67669,1.44949,0.000287491,0.000287491,0.000287491
112,4773.8,0.34713,0.25592,0.88026,0.83777,0.80626,0.85328,0.48543,1.49272,0.68499,1.45335,0.000277456,0.000277456,0.000277456
113,4814.9,0.34719,0.25558,0.88209,0.81061,0.83903,0.86251,0.49654,1.48845,0.67247,1.45443,0.000267558,0.000267558,0.000267558
114,4857.41,0.34593,0.25559,0.88021,0.81118,0.82794,0.85954,0.49432,1.49074,0.67608,1.46226,0.0002578,0.0002578,0.0002578
115,4899.88,0.34714,0.25958,0.88145,0.81632,0.83774,0.86411,0.49506,1.50749,0.67674,1.4699,0.000248186,0.000248186,0.000248186
116,4942.6,0.35938,0.26417,0.88559,0.81015,0.82959,0.85924,0.49075,1.49828,0.6876,1.45625,0.000238719,0.000238719,0.000238719
117,4985.22,0.34336,0.25248,0.88157,0.81393,0.83087,0.8598,0.49678,1.47232,0.67425,1.44077,0.000229404,0.000229404,0.000229404
118,5028.07,0.33961,0.2524,0.87736,0.79675,0.82504,0.85225,0.49879,1.4782,0.6809,1.44398,0.000220244,0.000220244,0.000220244
119,5069.89,0.34345,0.25612,0.88131,0.82443,0.8275,0.85771,0.49615,1.49648,0.67506,1.46244,0.000211242,0.000211242,0.000211242
120,5113.54,0.33782,0.25,0.878,0.80992,0.83407,0.85871,0.49791,1.47692,0.67581,1.44207,0.000202402,0.000202402,0.000202402
121,5155.53,0.34319,0.25581,0.88271,0.77745,0.85303,0.85841,0.4983,1.47701,0.68445,1.44458,0.000193728,0.000193728,0.000193728
122,5198.38,0.3331,0.25193,0.87442,0.81659,0.81749,0.86214,0.50166,1.46506,0.67631,1.44718,0.000185222,0.000185222,0.000185222
123,5240.73,0.3318,0.24425,0.87462,0.81052,0.84245,0.85783,0.49565,1.47529,0.67449,1.4418,0.000176888,0.000176888,0.000176888
124,5282.89,0.32859,0.24352,0.8717,0.81497,0.82878,0.8544,0.4948,1.47605,0.67082,1.43726,0.000168729,0.000168729,0.000168729
125,5324.15,0.33453,0.24762,0.87929,0.8091,0.83491,0.85046,0.49608,1.47624,0.6757,1.44386,0.000160749,0.000160749,0.000160749
126,5368.22,0.32976,0.2454,0.87353,0.80903,0.84085,0.86266,0.49865,1.47402,0.66878,1.45106,0.00015295,0.00015295,0.00015295
127,5409.74,0.31794,0.23848,0.87082,0.81393,0.84497,0.86532,0.50581,1.47144,0.6608,1.44206,0.000145335,0.000145335,0.000145335
128,5451.82,0.31984,0.23929,0.87554,0.80029,0.85037,0.85198,0.49524,1.47621,0.66222,1.44178,0.000137908,0.000137908,0.000137908
129,5494.68,0.33371,0.24746,0.8768,0.79746,0.85518,0.85701,0.49982,1.4701,0.66693,1.4358,0.000130671,0.000130671,0.000130671
130,5536.33,0.32471,0.24403,0.87272,0.8192,0.84047,0.86188,0.50107,1.46066,0.65795,1.44011,0.000123627,0.000123627,0.000123627
131,5578.71,0.31932,0.23643,0.87056,0.80384,0.85438,0.86084,0.50089,1.47092,0.66669,1.44366,0.000116778,0.000116778,0.000116778
132,5621.35,0.32548,0.23965,0.87436,0.8133,0.83407,0.85455,0.49803,1.47371,0.66852,1.44094,0.000110128,0.000110128,0.000110128
133,5664.52,0.31846,0.24007,0.87475,0.81398,0.85144,0.86339,0.49979,1.47138,0.65928,1.44552,0.000103679,0.000103679,0.000103679
134,5708,0.3098,0.23586,0.87065,0.81104,0.84972,0.86173,0.49911,1.47703,0.65931,1.45086,9.74331e-05,9.74331e-05,9.74331e-05
135,5750.29,0.30705,0.23144,0.86708,0.80793,0.84604,0.85724,0.49866,1.4845,0.65953,1.45659,9.13931e-05,9.13931e-05,9.13931e-05
136,5792.52,0.31634,0.23421,0.87185,0.79926,0.86128,0.85836,0.49833,1.48544,0.66081,1.44984,8.55612e-05,8.55612e-05,8.55612e-05
137,5834.83,0.31702,0.23422,0.87136,0.79493,0.85396,0.85553,0.49894,1.48289,0.66691,1.45039,7.99397e-05,7.99397e-05,7.99397e-05
138,5876.34,0.31334,0.23373,0.87277,0.79921,0.85387,0.85457,0.49932,1.48339,0.66242,1.4489,7.45307e-05,7.45307e-05,7.45307e-05
139,5918.16,0.30444,0.22955,0.8664,0.79898,0.84169,0.85368,0.49648,1.48245,0.66528,1.4455,6.93364e-05,6.93364e-05,6.93364e-05
140,5962.09,0.31774,0.23738,0.87194,0.79389,0.85146,0.85574,0.49423,1.48255,0.65918,1.44477,6.43587e-05,6.43587e-05,6.43587e-05
141,6003.87,0.30201,0.2233,0.86755,0.80474,0.84584,0.85877,0.49829,1.48185,0.65911,1.44451,5.95995e-05,5.95995e-05,5.95995e-05
142,6047.12,0.30421,0.22415,0.87071,0.80744,0.8518,0.85805,0.49816,1.48146,0.6581,1.44513,5.50608e-05,5.50608e-05,5.50608e-05
143,6090.51,0.30098,0.22362,0.8634,0.81003,0.84417,0.85999,0.49857,1.47858,0.65888,1.4414,5.07441e-05,5.07441e-05,5.07441e-05
144,6132.56,0.31436,0.23049,0.87384,0.81314,0.84408,0.86055,0.49905,1.47976,0.66206,1.44249,4.66513e-05,4.66513e-05,4.66513e-05
145,6174.46,0.31009,0.22891,0.86987,0.80885,0.84682,0.85677,0.4977,1.47924,0.66119,1.44101,4.27838e-05,4.27838e-05,4.27838e-05
146,6217.24,0.30247,0.22495,0.87031,0.79827,0.8528,0.85618,0.49755,1.47849,0.66133,1.44356,3.91432e-05,3.91432e-05,3.91432e-05
147,6258.88,0.30833,0.23301,0.86715,0.80612,0.85967,0.85998,0.49897,1.47985,0.66186,1.44607,3.57308e-05,3.57308e-05,3.57308e-05
148,6301.37,0.31152,0.2309,0.87261,0.80914,0.85642,0.85869,0.50006,1.47657,0.65779,1.4463,3.25481e-05,3.25481e-05,3.25481e-05
149,6344.6,0.30281,0.22638,0.86744,0.80681,0.85064,0.86118,0.50189,1.47999,0.65793,1.44685,2.95961e-05,2.95961e-05,2.95961e-05
150,6385.4,0.30447,0.2224,0.86554,0.80754,0.84679,0.8596,0.5016,1.47831,0.65778,1.44323,2.68761e-05,2.68761e-05,2.68761e-05
151,6424.2,1.08681,0.5762,1.24152,0.78731,0.83557,0.841,0.47703,1.51093,0.66946,1.47886,2.43891e-05,2.43891e-05,2.43891e-05
152,6463.92,1.07925,0.56892,1.23281,0.77516,0.8321,0.83959,0.48151,1.49538,0.6712,1.45378,2.21361e-05,2.21361e-05,2.21361e-05
153,6502.6,1.05839,0.54464,1.21303,0.78308,0.84853,0.84371,0.48842,1.49881,0.67102,1.4479,2.01178e-05,2.01178e-05,2.01178e-05
154,6542.01,1.06889,0.55674,1.22776,0.79097,0.84352,0.84766,0.49434,1.48168,0.66536,1.4375,1.83352e-05,1.83352e-05,1.83352e-05
155,6581.22,1.05986,0.53756,1.21794,0.79881,0.83575,0.84628,0.49278,1.48423,0.66202,1.4375,1.67889e-05,1.67889e-05,1.67889e-05
156,6620.21,1.05513,0.54757,1.20128,0.79219,0.84107,0.84888,0.49639,1.48327,0.66026,1.43529,1.54795e-05,1.54795e-05,1.54795e-05
157,6659.34,1.04234,0.53251,1.19688,0.78283,0.85518,0.84932,0.496,1.48552,0.65897,1.43596,1.44074e-05,1.44074e-05,1.44074e-05
158,6699.04,1.03087,0.52792,1.19478,0.79308,0.85018,0.84886,0.49541,1.48786,0.65863,1.43742,1.35732e-05,1.35732e-05,1.35732e-05
159,6736.83,1.04356,0.53099,1.19124,0.79187,0.84664,0.84907,0.49399,1.48561,0.66091,1.4359,1.2977e-05,1.2977e-05,1.2977e-05
160,6774.92,1.04984,0.53764,1.20724,0.79001,0.85342,0.85191,0.49638,1.48458,0.65964,1.43668,1.26193e-05,1.26193e-05,1.26193e-05
