epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,450.797,1.37775,1.40145,1.41089,0.41192,0.60529,0.39804,0.21312,1.529,1.51021,1.54994,0.00922242,0.00922242,0.00922242
20,473.292,1.35706,1.38036,1.37847,0.39992,0.65726,0.41203,0.22944,1.42086,1.39041,1.45319,0.00913627,0.00913627,0.00913627
21,497.282,1.35331,1.36303,1.38757,0.42158,0.68067,0.43952,0.24049,1.43646,1.38573,1.45017,0.00904604,0.00904604,0.00904604
22,520.958,1.34876,1.34861,1.38546,0.407,0.64561,0.4139,0.2304,1.43499,1.39648,1.46137,0.00895182,0.00895182,0.00895182
23,543.372,1.35057,1.3384,1.36801,0.42775,0.63778,0.42915,0.23828,1.41828,1.37913,1.44032,0.00885371,0.00885371,0.00885371
24,566.99,1.33376,1.32593,1.36294,0.39505,0.65293,0.412,0.23434,1.41166,1.35497,1.43557,0.0087518,0.0087518,0.0087518
25,589.456,1.32927,1.3247,1.35424,0.42321,0.64997,0.43213,0.23759,1.42772,1.3437,1.44995,0.0086462,0.0086462,0.0086462
26,612.499,1.32775,1.3098,1.37986,0.4143,0.70862,0.44974,0.24986,1.40841,1.3217,1.43789,0.008537,0.008537,0.008537
27,634.439,1.30674,1.29126,1.34028,0.41717,0.68987,0.4372,0.2467,1.38506,1.3342,1.42056,0.00842431,0.00842431,0.00842431
28,657.339,1.30039,1.27428,1.33445,0.42274,0.67842,0.45126,0.25283,1.41519,1.31294,1.45366,0.00830825,0.00830825,0.00830825
29,680.327,1.29914,1.27238,1.33802,0.42872,0.69307,0.45087,0.25345,1.38786,1.30445,1.41646,0.00818893,0.00818893,0.00818893
30,703.407,1.29816,1.269,1.32469,0.42726,0.71379,0.44481,0.24944,1.39082,1.29728,1.41421,0.00806647,0.00806647,0.00806647
31,726.104,1.28292,1.25569,1.32527,0.43103,0.68343,0.45256,0.24965,1.37691,1.29724,1.39892,0.00794099,0.00794099,0.00794099
32,748.633,1.28789,1.25221,1.316,0.42392,0.6921,0.45729,0.26378,1.3579,1.27739,1.37985,0.00781261,0.00781261,0.00781261
33,772.046,1.27039,1.23264,1.32567,0.42627,0.71553,0.44745,0.25372,1.36295,1.29774,1.39852,0.00768145,0.00768145,0.00768145
34,794.877,1.26903,1.23959,1.30937,0.42422,0.67076,0.4419,0.25122,1.37181,1.29169,1.40108,0.00754766,0.00754766,0.00754766
35,817.748,1.26898,1.22155,1.31659,0.43095,0.68885,0.44516,0.2537,1.3574,1.29852,1.39013,0.00741136,0.00741136,0.00741136
36,841,1.26344,1.22299,1.31392,0.42589,0.69971,0.45011,0.257,1.35527,1.28194,1.39268,0.00727268,0.00727268,0.00727268
37,864.013,1.24932,1.21055,1.30712,0.42177,0.71366,0.43887,0.24749,1.35994,1.29519,1.39001,0.00713177,0.00713177,0.00713177
38,887.253,1.25591,1.20859,1.29435,0.4234,0.7258,0.44668,0.25298,1.35323,1.27446,1.38628,0.00698875,0.00698875,0.00698875
39,909.948,1.23377,1.19043,1.29492,0.43277,0.73527,0.45353,0.25831,1.35853,1.26313,1.38852,0.00684378,0.00684378,0.00684378
40,934.627,1.23311,1.18858,1.29624,0.43428,0.73486,0.46087,0.2636,1.35367,1.25379,1.38377,0.006697,0.006697,0.006697
41,956.488,1.22979,1.18543,1.28401,0.44631,0.71831,0.468,0.26792,1.33994,1.23164,1.37216,0.00654854,0.00654854,0.00654854
42,979.528,1.21708,1.17514,1.28619,0.4486,0.71048,0.45893,0.26565,1.33982,1.27727,1.37286,0.00639856,0.00639856,0.00639856
43,1003.73,1.21285,1.1653,1.29418,0.44074,0.70872,0.46321,0.26767,1.33384,1.22143,1.36811,0.00624721,0.00624721,0.00624721
44,1027.78,1.21016,1.15977,1.28886,0.44746,0.74189,0.47958,0.27119,1.33827,1.22188,1.36817,0.00609463,0.00609463,0.00609463
45,1050.35,1.20732,1.15897,1.25838,0.43432,0.69216,0.46845,0.26889,1.34431,1.23508,1.37703,0.00594097,0.00594097,0.00594097
46,1073.33,1.20019,1.15469,1.27018,0.45321,0.73896,0.47346,0.27407,1.33611,1.2488,1.36838,0.00578639,0.00578639,0.00578639
47,1096.6,1.19019,1.14176,1.26503,0.43521,0.73487,0.44504,0.25311,1.34353,1.29738,1.38553,0.00563104,0.00563104,0.00563104
48,1119.01,1.17607,1.12932,1.25255,0.45128,0.73448,0.46272,0.26764,1.33716,1.22642,1.36423,0.00547507,0.00547507,0.00547507
49,1143.03,1.17928,1.12249,1.26051,0.45253,0.74267,0.48087,0.2769,1.32677,1.20582,1.35736,0.00531864,0.00531864,0.00531864
50,1166.36,1.17127,1.12042,1.22888,0.45433,0.74093,0.48129,0.27686,1.32487,1.1984,1.35495,0.0051619,0.0051619,0.0051619
51,1196.4,1.17137,1.11304,1.25119,0.45909,0.73073,0.48519,0.27604,1.32977,1.21564,1.35892,0.005005,0.005005,0.005005
52,1222.56,1.15198,1.10652,1.23128,0.44047,0.74186,0.45551,0.26155,1.33135,1.24265,1.35968,0.0048481,0.0048481,0.0048481
53,1265.78,1.15367,1.0984,1.22453,0.44334,0.75117,0.45888,0.26289,1.33347,1.24963,1.35431,0.00469136,0.00469136,0.00469136
54,1290.47,1.14048,1.08575,1.22277,0.447,0.73537,0.46644,0.27083,1.33497,1.27457,1.35884,0.00453493,0.00453493,0.00453493
55,1314.2,1.14904,1.08338,1.21634,0.4387,0.75582,0.47303,0.27401,1.31497,1.23657,1.34686,0.00437896,0.00437896,0.00437896
56,1336.97,1.13061,1.07335,1.21323,0.45107,0.75405,0.47888,0.27695,1.30146,1.20514,1.34047,0.00422361,0.00422361,0.00422361
57,1360.88,1.11432,1.05877,1.22243,0.44159,0.75619,0.45616,0.26416,1.31795,1.27254,1.36015,0.00406903,0.00406903,0.00406903
58,1385.33,1.11913,1.05901,1.22715,0.45636,0.74264,0.47727,0.27863,1.30884,1.22901,1.33353,0.00391537,0.00391537,0.00391537
59,1408.59,1.10858,1.05198,1.22186,0.43645,0.74441,0.47183,0.27281,1.30268,1.23544,1.35082,0.00376279,0.00376279,0.00376279
60,1432.6,1.11255,1.05833,1.21439,0.44803,0.75382,0.47133,0.27576,1.30579,1.25064,1.34687,0.00361144,0.00361144,0.00361144
61,1455.28,1.10746,1.05409,1.20801,0.45394,0.74417,0.47362,0.27548,1.30339,1.24127,1.34801,0.00346146,0.00346146,0.00346146
62,1478.35,1.09574,1.03647,1.19616,0.45166,0.73877,0.47342,0.27761,1.30963,1.22614,1.34474,0.003313,0.003313,0.003313
63,1502.1,1.08747,1.02912,1.19523,0.44697,0.7457,0.47081,0.27659,1.30506,1.22887,1.34249,0.00316622,0.00316622,0.00316622
64,1525.6,1.08002,1.01952,1.1866,0.45057,0.73929,0.47018,0.2772,1.29741,1.23387,1.33667,0.00302125,0.00302125,0.00302125
65,1548.81,1.07157,1.01306,1.17566,0.43827,0.73462,0.45861,0.26971,1.29794,1.28703,1.34197,0.00287823,0.00287823,0.00287823
66,1571.7,1.06712,1.00361,1.17323,0.44836,0.76404,0.46835,0.27253,1.29584,1.23992,1.34197,0.00273732,0.00273732,0.00273732
67,1594.75,1.06228,1.01016,1.17377,0.44261,0.74998,0.4726,0.27931,1.2934,1.20895,1.3415,0.00259864,0.00259864,0.00259864
68,1618.73,1.05099,0.99823,1.17306,0.44866,0.73811,0.47042,0.2742,1.29905,1.23169,1.34641,0.00246234,0.00246234,0.00246234
69,1641.83,1.0455,0.99552,1.16811,0.45782,0.73767,0.47387,0.27478,1.29112,1.24105,1.34459,0.00232855,0.00232855,0.00232855
70,1664.59,1.04207,0.9917,1.17492,0.45274,0.75194,0.46793,0.27403,1.28939,1.23137,1.34282,0.00219739,0.00219739,0.00219739
71,1687.64,1.04773,0.99089,1.16365,0.44933,0.75311,0.47371,0.27918,1.28253,1.21398,1.33713,0.00206901,0.00206901,0.00206901
72,1712.64,1.03472,0.97527,1.15695,0.44186,0.72031,0.46622,0.2709,1.28745,1.26645,1.33783,0.00194353,0.00194353,0.00194353
73,1737.41,1.03196,0.97594,1.1703,0.45313,0.75282,0.476,0.28102,1.28477,1.24754,1.3353,0.00182107,0.00182107,0.00182107
74,1761.42,1.01774,0.96687,1.15236,0.4523,0.74359,0.47526,0.28213,1.2821,1.23773,1.34078,0.00170175,0.00170175,0.00170175
75,1783.71,1.01315,0.96273,1.14984,0.45442,0.75864,0.47061,0.27828,1.28275,1.22398,1.3407,0.00158569,0.00158569,0.00158569
76,1818.83,1.02035,0.9654,1.15804,0.45281,0.75906,0.47443,0.28069,1.27626,1.24905,1.33405,0.001473,0.001473,0.001473
77,1843.56,1.00327,0.95417,1.1397,0.44381,0.7572,0.47629,0.28305,1.2699,1.24818,1.32798,0.0013638,0.0013638,0.0013638
78,1867.06,1.00177,0.95201,1.14597,0.44066,0.73501,0.46887,0.27855,1.26394,1.28559,1.32686,0.0012582,0.0012582,0.0012582
79,1890.85,0.99434,0.93894,1.13713,0.44614,0.73766,0.47192,0.27965,1.26411,1.28325,1.33186,0.00115629,0.00115629,0.00115629
80,1914.43,0.99957,0.94199,1.14075,0.45288,0.74844,0.47573,0.28039,1.26011,1.26796,1.32819,0.00105818,0.00105818,0.00105818
81,1937.33,0.99108,0.94298,1.12825,0.44586,0.74294,0.46977,0.27751,1.26316,1.29283,1.32553,0.00096396,0.00096396,0.00096396
82,1960.71,0.98319,0.92978,1.13581,0.44594,0.7321,0.47238,0.27921,1.26337,1.27708,1.33162,0.000873733,0.000873733,0.000873733
83,1990.33,0.97726,0.93485,1.13376,0.44156,0.74287,0.46657,0.27516,1.26491,1.30024,1.33387,0.000787582,0.000787582,0.000787582
84,2015.03,0.96357,0.92147,1.12721,0.44324,0.74121,0.4694,0.27708,1.26294,1.28064,1.32912,0.000705594,0.000705594,0.000705594
85,2037.21,0.97232,0.92266,1.11901,0.44248,0.73692,0.46695,0.27615,1.26598,1.29718,1.33288,0.000627848,0.000627848,0.000627848
86,2059.98,0.965,0.92004,1.11565,0.44022,0.73701,0.46176,0.27252,1.26119,1.31502,1.32945,0.000554422,0.000554422,0.000554422
87,2083.71,0.96341,0.91147,1.12861,0.45165,0.7364,0.46297,0.27205,1.26302,1.30854,1.33101,0.000485389,0.000485389,0.000485389
88,2108.66,0.95945,0.91185,1.12292,0.43992,0.73684,0.45636,0.27031,1.25999,1.33759,1.33305,0.000420816,0.000420816,0.000420816
89,2132,0.95446,0.90881,1.11941,0.44134,0.74685,0.45686,0.27094,1.25773,1.32491,1.33233,0.000360766,0.000360766,0.000360766
90,2156.17,0.95041,0.91173,1.12693,0.44263,0.74554,0.45883,0.27169,1.25767,1.32447,1.33275,0.000305301,0.000305301,0.000305301
91,2197.97,0.94707,0.89747,1.11412,0.4399,0.74565,0.45609,0.27008,1.25967,1.33405,1.33434,0.000254473,0.000254473,0.000254473
92,2246.32,0.94448,0.89843,1.11856,0.43541,0.74112,0.45587,0.2702,1.25809,1.34304,1.33401,0.000208333,0.000208333,0.000208333
93,2270.33,0.95358,0.90488,1.11533,0.44219,0.74312,0.45685,0.27032,1.25961,1.34825,1.33496,0.000166927,0.000166927,0.000166927
94,2294.23,0.94154,0.89435,1.11538,0.43695,0.74764,0.45794,0.27029,1.25691,1.34199,1.33229,0.000130296,0.000130296,0.000130296
95,2316.58,0.94236,0.89014,1.10641,0.43626,0.74534,0.45488,0.26939,1.25613,1.35757,1.33253,9.84752e-05,9.84752e-05,9.84752e-05
96,2341.06,0.93818,0.89256,1.11732,0.43653,0.74342,0.45448,0.26856,1.25774,1.35606,1.33294,7.14967e-05,7.14967e-05,7.14967e-05
97,2363.69,0.93933,0.89652,1.0975,0.43439,0.74921,0.4557,0.26986,1.25961,1.35179,1.33525,4.93871e-05,4.93871e-05,4.93871e-05
98,2388.26,0.94491,0.89471,1.11409,0.43641,0.74579,0.45386,0.26891,1.25768,1.36044,1.33384,3.2168e-05,3.2168e-05,3.2168e-05
99,2411.56,0.9406,0.89203,1.11213,0.43897,0.74107,0.45599,0.26956,1.25625,1.35595,1.33228,1.98565e-05,1.98565e-05,1.98565e-05
100,2433.96,0.93933,0.8951,1.10219,0.43689,0.74996,0.45628,0.27047,1.25891,1.35432,1.33427,1.24647e-05,1.24647e-05,1.24647e-05
