epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,573.844,1.25592,1.26973,1.27305,0.45981,0.72958,0.49882,0.28781,1.33542,1.21949,1.3699,0.009142,0.009142,0.009142
28,593.933,1.25279,1.25624,1.26769,0.4762,0.70766,0.50098,0.28968,1.33082,1.22401,1.37005,0.009109,0.009109,0.009109
29,614.234,1.23833,1.23899,1.26279,0.44785,0.74881,0.4798,0.2758,1.32671,1.2335,1.37403,0.009076,0.009076,0.009076
30,634.544,1.23871,1.24336,1.26011,0.45895,0.72614,0.50151,0.28428,1.3441,1.18701,1.37598,0.009043,0.009043,0.009043
31,654.587,1.22858,1.23699,1.25419,0.46094,0.7586,0.49012,0.28338,1.30712,1.21808,1.35723,0.00901,0.00901,0.00901
32,674.825,1.2292,1.22509,1.25371,0.46419,0.70279,0.50123,0.28204,1.33299,1.20971,1.38056,0.008977,0.008977,0.008977
33,695.49,1.23243,1.2213,1.26397,0.46676,0.71819,0.51595,0.29821,1.33539,1.18224,1.37479,0.008944,0.008944,0.008944
34,715.906,1.22569,1.22075,1.25231,0.46972,0.72475,0.50333,0.29024,1.32745,1.20152,1.36201,0.008911,0.008911,0.008911
35,736.56,1.21408,1.21227,1.24597,0.46646,0.70303,0.48979,0.27595,1.33593,1.20791,1.3674,0.008878,0.008878,0.008878
36,757.276,1.21936,1.21034,1.24261,0.46042,0.74023,0.49262,0.28272,1.35639,1.19315,1.3868,0.008845,0.008845,0.008845
37,778.192,1.20957,1.19917,1.24033,0.45191,0.76145,0.48232,0.27895,1.31513,1.20384,1.36496,0.008812,0.008812,0.008812
38,798.816,1.20609,1.20703,1.24628,0.46192,0.72195,0.48933,0.28378,1.30857,1.20058,1.3535,0.008779,0.008779,0.008779
39,819.474,1.20155,1.19894,1.24064,0.45672,0.74177,0.49069,0.28475,1.30062,1.18616,1.35779,0.008746,0.008746,0.008746
40,839.727,1.2019,1.18929,1.23499,0.45516,0.74697,0.49069,0.28456,1.30985,1.20123,1.35387,0.008713,0.008713,0.008713
41,860.144,1.19936,1.18745,1.24378,0.46833,0.73683,0.5039,0.2874,1.30679,1.19515,1.36264,0.00868,0.00868,0.00868
42,880.525,1.18603,1.17673,1.22621,0.45917,0.75174,0.49591,0.28887,1.30034,1.19915,1.36037,0.008647,0.008647,0.008647
43,900.892,1.18698,1.17607,1.23453,0.4561,0.75284,0.49046,0.28638,1.30892,1.19799,1.35971,0.008614,0.008614,0.008614
44,921.067,1.18371,1.17157,1.23017,0.45304,0.74266,0.49131,0.28843,1.30787,1.19323,1.35841,0.008581,0.008581,0.008581
45,941.505,1.18347,1.16339,1.2236,0.45337,0.76065,0.48751,0.28762,1.30435,1.20295,1.36176,0.008548,0.008548,0.008548
46,962.037,1.17563,1.16642,1.22137,0.48491,0.73071,0.51276,0.29511,1.30758,1.14496,1.35491,0.008515,0.008515,0.008515
47,982.277,1.17949,1.15833,1.22171,0.46359,0.70799,0.49403,0.28594,1.30043,1.19464,1.34444,0.008482,0.008482,0.008482
48,1002.69,1.15834,1.1528,1.2069,0.48048,0.75554,0.51563,0.29878,1.29897,1.15735,1.35455,0.008449,0.008449,0.008449
49,1023.08,1.15999,1.14793,1.21714,0.46296,0.74713,0.49451,0.28953,1.30081,1.18926,1.36832,0.008416,0.008416,0.008416
50,1043.51,1.16424,1.14614,1.21065,0.46938,0.76555,0.4986,0.28883,1.30042,1.16731,1.35541,0.008383,0.008383,0.008383
51,1063.97,1.14935,1.14165,1.20647,0.45243,0.74175,0.48061,0.27879,1.30258,1.17444,1.35998,0.00835,0.00835,0.00835
52,1084.22,1.16027,1.13741,1.21194,0.45796,0.74799,0.48049,0.28429,1.29948,1.18539,1.34998,0.008317,0.008317,0.008317
53,1104.77,1.14846,1.13479,1.20438,0.44742,0.75863,0.48709,0.28788,1.27494,1.16186,1.34261,0.008284,0.008284,0.008284
54,1125.06,1.14255,1.13058,1.20805,0.45674,0.76149,0.49428,0.29815,1.27897,1.14087,1.3382,0.008251,0.008251,0.008251
55,1145.14,1.13324,1.12257,1.20151,0.4638,0.76967,0.50281,0.29154,1.28155,1.16924,1.34306,0.008218,0.008218,0.008218
56,1165.36,1.14013,1.12709,1.20662,0.47452,0.73312,0.49156,0.28506,1.2969,1.17335,1.35365,0.008185,0.008185,0.008185
57,1185.97,1.13715,1.11708,1.19749,0.45743,0.76099,0.48954,0.28827,1.2991,1.18927,1.35849,0.008152,0.008152,0.008152
58,1206.42,1.14073,1.1314,1.20294,0.44961,0.75733,0.48445,0.28876,1.27518,1.16352,1.34057,0.008119,0.008119,0.008119
59,1226.95,1.1426,1.11895,1.19903,0.46999,0.73416,0.49874,0.28956,1.28995,1.18037,1.34713,0.008086,0.008086,0.008086
60,1247.23,1.12902,1.10719,1.19258,0.45478,0.76559,0.47377,0.27882,1.27975,1.20827,1.35742,0.008053,0.008053,0.008053
61,1267.48,1.1313,1.11321,1.19453,0.46804,0.75955,0.49009,0.29132,1.2811,1.1583,1.34314,0.00802,0.00802,0.00802
62,1287.81,1.1188,1.10281,1.1895,0.47151,0.7554,0.50353,0.2952,1.28726,1.14563,1.35585,0.007987,0.007987,0.007987
63,1307.96,1.12381,1.10905,1.18876,0.47861,0.76459,0.4968,0.29431,1.28159,1.15927,1.35303,0.007954,0.007954,0.007954
64,1328.19,1.11344,1.09659,1.18208,0.47526,0.76329,0.51384,0.29909,1.28279,1.13709,1.34583,0.007921,0.007921,0.007921
65,1348.38,1.11504,1.10013,1.19017,0.46775,0.77299,0.49414,0.29088,1.28294,1.16872,1.34432,0.007888,0.007888,0.007888
66,1368.38,1.10723,1.09191,1.18534,0.46872,0.76179,0.49367,0.29068,1.27722,1.1742,1.34745,0.007855,0.007855,0.007855
67,1388.57,1.11275,1.09976,1.18343,0.46803,0.76095,0.48426,0.28682,1.26884,1.20225,1.33633,0.007822,0.007822,0.007822
68,2502.07,1.10236,1.08649,1.1857,0.48319,0.75349,0.50535,0.29444,1.27003,1.14106,1.34234,0.007789,0.007789,0.007789
69,2522.93,1.10641,1.08742,1.17607,0.47465,0.75178,0.50172,0.29448,1.2691,1.13347,1.34522,0.007756,0.007756,0.007756
70,2548.19,1.09007,1.09021,1.17304,0.47306,0.75295,0.50706,0.29607,1.27526,1.1304,1.34174,0.007723,0.007723,0.007723
71,2572.55,1.0979,1.07734,1.1782,0.47358,0.75583,0.49669,0.29264,1.28454,1.17892,1.35224,0.00769,0.00769,0.00769
72,2593.04,1.09476,1.07963,1.17841,0.47969,0.74931,0.49533,0.28726,1.27335,1.15905,1.34938,0.007657,0.007657,0.007657
73,2613.95,1.09641,1.076,1.17274,0.47193,0.7784,0.49032,0.28961,1.27717,1.18623,1.35147,0.007624,0.007624,0.007624
74,2634.67,1.08453,1.06965,1.16803,0.46118,0.74908,0.4883,0.28695,1.27366,1.1755,1.34351,0.007591,0.007591,0.007591
75,2655.32,1.08856,1.06881,1.16911,0.45673,0.76468,0.48963,0.29043,1.26243,1.17025,1.33415,0.007558,0.007558,0.007558
76,2675.95,1.07574,1.06825,1.16713,0.46992,0.7775,0.49599,0.29616,1.27014,1.15456,1.34751,0.007525,0.007525,0.007525
77,2696.7,1.07596,1.06271,1.16559,0.47682,0.78199,0.49145,0.29066,1.27403,1.17199,1.34308,0.007492,0.007492,0.007492
78,2717.55,1.07322,1.05946,1.16383,0.476,0.76122,0.49134,0.2883,1.26265,1.183,1.34273,0.007459,0.007459,0.007459
79,2738.2,1.07395,1.06031,1.1646,0.47301,0.77154,0.49176,0.29059,1.25951,1.19449,1.34216,0.007426,0.007426,0.007426
80,2758.9,1.06807,1.05141,1.15266,0.47352,0.77288,0.50722,0.29838,1.26042,1.17371,1.33195,0.007393,0.007393,0.007393
81,2779.04,1.06311,1.06491,1.15832,0.46353,0.76561,0.49047,0.2909,1.25723,1.17548,1.33638,0.00736,0.00736,0.00736
82,2800.07,1.06792,1.04899,1.16131,0.47192,0.75121,0.48211,0.28785,1.2608,1.18158,1.33265,0.007327,0.007327,0.007327
83,2821.18,1.0634,1.05104,1.15346,0.46616,0.77364,0.48558,0.29135,1.26645,1.16478,1.34906,0.007294,0.007294,0.007294
84,2841.91,1.06061,1.04736,1.15421,0.48065,0.7493,0.50241,0.29756,1.26019,1.14958,1.338,0.007261,0.007261,0.007261
85,2862.81,1.06707,1.05072,1.16086,0.47627,0.77234,0.50397,0.29962,1.26493,1.14969,1.33355,0.007228,0.007228,0.007228
86,2883.75,1.06394,1.04504,1.14847,0.47174,0.76261,0.49763,0.29548,1.25179,1.1637,1.33177,0.007195,0.007195,0.007195
87,2904.6,1.04301,1.03555,1.14687,0.47237,0.74668,0.48794,0.29039,1.24803,1.15293,1.33072,0.007162,0.007162,0.007162
88,2925.39,1.05501,1.04635,1.14509,0.46888,0.77087,0.4952,0.29517,1.26115,1.17813,1.33391,0.007129,0.007129,0.007129
89,2946.32,1.05334,1.04375,1.14734,0.47669,0.7627,0.51749,0.30607,1.25614,1.12366,1.33459,0.007096,0.007096,0.007096
90,2967.35,1.04366,1.03906,1.14618,0.4687,0.76117,0.49172,0.29295,1.26174,1.18182,1.33837,0.007063,0.007063,0.007063
91,2988.18,1.03774,1.02035,1.14628,0.47121,0.7778,0.49443,0.29296,1.2565,1.15172,1.3377,0.00703,0.00703,0.00703
92,3009.06,1.04472,1.03267,1.1445,0.46445,0.76849,0.48296,0.28844,1.25273,1.17842,1.33193,0.006997,0.006997,0.006997
93,3029.92,1.03314,1.02319,1.13346,0.47162,0.78855,0.50063,0.29949,1.24073,1.12812,1.32607,0.006964,0.006964,0.006964
94,3052.62,1.035,1.02823,1.1392,0.4676,0.77516,0.4987,0.29355,1.24946,1.15224,1.32901,0.006931,0.006931,0.006931
95,3076.04,1.03379,1.02023,1.13908,0.47203,0.78196,0.49293,0.2961,1.25143,1.16057,1.33842,0.006898,0.006898,0.006898
96,3098.27,1.03019,1.02484,1.14047,0.46844,0.78072,0.49846,0.29424,1.24881,1.17545,1.32983,0.006865,0.006865,0.006865
97,3120.61,1.03724,1.02106,1.14542,0.46811,0.77361,0.49529,0.29116,1.24457,1.1857,1.33033,0.006832,0.006832,0.006832
98,3142.06,1.01989,1.01646,1.1387,0.47015,0.77299,0.49038,0.28616,1.24819,1.21346,1.33112,0.006799,0.006799,0.006799
99,3162.75,1.01093,1.00674,1.13024,0.47474,0.77073,0.50183,0.29856,1.24155,1.17271,1.33675,0.006766,0.006766,0.006766
100,3183.53,1.0252,1.0147,1.13216,0.46885,0.76881,0.47886,0.28831,1.2456,1.21214,1.3396,0.006733,0.006733,0.006733
101,3205.5,1.01146,1.00995,1.12508,0.46637,0.76934,0.48964,0.29345,1.24266,1.20681,1.33066,0.0067,0.0067,0.0067
102,3228.04,1.0123,1.00866,1.13311,0.45638,0.77115,0.48604,0.28822,1.23764,1.23334,1.32946,0.006667,0.006667,0.006667
103,3249.86,1.01224,1.01952,1.12529,0.46557,0.76379,0.48423,0.2928,1.2359,1.16408,1.3342,0.006634,0.006634,0.006634
104,3271.78,1.01513,1.00996,1.12848,0.46918,0.76754,0.50034,0.29989,1.22929,1.13771,1.32339,0.006601,0.006601,0.006601
105,3293.01,0.99909,0.99632,1.12778,0.47207,0.76847,0.49163,0.29329,1.24029,1.16912,1.34316,0.006568,0.006568,0.006568
106,3313.9,0.99874,0.9982,1.12388,0.47497,0.76301,0.4871,0.29366,1.24137,1.20055,1.33487,0.006535,0.006535,0.006535
107,3334.61,1.00506,0.99992,1.12225,0.45792,0.76372,0.48682,0.29128,1.2361,1.22517,1.3315,0.006502,0.006502,0.006502
108,3357,1.00292,0.9924,1.12467,0.47266,0.76012,0.49767,0.29969,1.24226,1.21201,1.33469,0.006469,0.006469,0.006469
109,3378.53,0.99924,0.99548,1.11599,0.47004,0.77994,0.49434,0.29839,1.23518,1.20502,1.33367,0.006436,0.006436,0.006436
110,3400.51,0.99401,0.99958,1.11775,0.46412,0.77147,0.48923,0.29239,1.23396,1.20478,1.33174,0.006403,0.006403,0.006403
111,3423.89,0.99494,0.99129,1.12024,0.47199,0.75309,0.48708,0.29483,1.22484,1.25638,1.32975,0.00637,0.00637,0.00637
112,3447.27,0.98693,0.98754,1.11699,0.46669,0.77016,0.48415,0.28848,1.22396,1.26463,1.32443,0.006337,0.006337,0.006337
113,3469.94,0.98196,0.98167,1.11238,0.47041,0.76441,0.49229,0.29443,1.23411,1.22345,1.34236,0.006304,0.006304,0.006304
114,3492.34,0.98089,0.99045,1.11329,0.47915,0.75391,0.48529,0.29135,1.22926,1.24905,1.32899,0.006271,0.006271,0.006271
115,3514.65,0.97764,0.98148,1.11068,0.46636,0.7589,0.48363,0.29273,1.23339,1.31191,1.33725,0.006238,0.006238,0.006238
116,3537.11,0.97345,0.98148,1.11155,0.46092,0.76201,0.47784,0.2901,1.21918,1.24079,1.33172,0.006205,0.006205,0.006205
117,3559.66,0.97386,0.97347,1.1063,0.47138,0.74358,0.48934,0.29014,1.2277,1.20739,1.33624,0.006172,0.006172,0.006172
118,3582.25,0.97184,0.97466,1.10783,0.47369,0.75943,0.49606,0.29809,1.22779,1.18568,1.32821,0.006139,0.006139,0.006139
119,3604.71,0.97615,0.97088,1.10864,0.47046,0.75937,0.48659,0.29499,1.23444,1.22313,1.34158,0.006106,0.006106,0.006106
120,3627.33,0.97642,0.97226,1.10429,0.46099,0.7592,0.48808,0.29252,1.22979,1.24073,1.33583,0.006073,0.006073,0.006073
121,3650.08,0.9718,0.97122,1.10553,0.46051,0.74916,0.46971,0.28772,1.2182,1.25897,1.32708,0.00604,0.00604,0.00604
122,3673.47,0.97136,0.9701,1.10506,0.4639,0.74991,0.48325,0.29108,1.22588,1.26067,1.32706,0.006007,0.006007,0.006007
123,3696.61,0.96157,0.97166,1.09815,0.46369,0.75687,0.47875,0.28917,1.22547,1.27143,1.3347,0.005974,0.005974,0.005974
124,3719.34,0.96093,0.96262,1.10348,0.4622,0.75782,0.47849,0.28834,1.22218,1.26594,1.33634,0.005941,0.005941,0.005941
125,3740.82,0.95914,0.96188,1.09994,0.45213,0.75097,0.47215,0.2856,1.21589,1.30778,1.33473,0.005908,0.005908,0.005908
126,3764.08,0.96669,0.96943,1.10502,0.45917,0.73508,0.47013,0.28294,1.21528,1.32399,1.32903,0.005875,0.005875,0.005875
127,3785.28,0.95674,0.96462,1.10124,0.47205,0.75425,0.49188,0.29446,1.22485,1.24519,1.32873,0.005842,0.005842,0.005842
128,3807.97,0.96146,0.96638,1.09783,0.45933,0.76261,0.47719,0.29034,1.22191,1.26581,1.33542,0.005809,0.005809,0.005809
129,3830.41,0.949,0.96321,1.09361,0.46897,0.74776,0.48985,0.29517,1.21904,1.24899,1.33149,0.005776,0.005776,0.005776
130,3852.43,0.95559,0.96197,1.09481,0.46926,0.75531,0.49198,0.29806,1.20868,1.25184,1.3213,0.005743,0.005743,0.005743
131,3873.7,0.94151,0.94878,1.09501,0.46315,0.74729,0.48707,0.29295,1.21359,1.28067,1.32972,0.00571,0.00571,0.00571
132,3895.22,0.94982,0.95285,1.09191,0.46852,0.73895,0.48466,0.29156,1.22402,1.29465,1.33386,0.005677,0.005677,0.005677
133,3916.71,0.94375,0.94931,1.08289,0.45507,0.73833,0.46706,0.28086,1.21997,1.34029,1.3335,0.005644,0.005644,0.005644
134,3938.52,0.93883,0.94822,1.0916,0.45874,0.74401,0.47147,0.28719,1.21473,1.30013,1.33444,0.005611,0.005611,0.005611
135,3960.39,0.94114,0.95252,1.08483,0.46454,0.7465,0.48542,0.29273,1.21427,1.26217,1.32724,0.005578,0.005578,0.005578
136,3982.31,0.93953,0.95101,1.08677,0.45782,0.71389,0.47256,0.28353,1.22552,1.37614,1.33554,0.005545,0.005545,0.005545
137,4004.2,0.92768,0.94298,1.09018,0.45035,0.7423,0.4741,0.28621,1.21016,1.34883,1.32724,0.005512,0.005512,0.005512
138,4026.35,0.94453,0.94251,1.08701,0.45876,0.72095,0.47524,0.28859,1.21664,1.31665,1.33402,0.005479,0.005479,0.005479
139,4048.21,0.93075,0.93816,1.08737,0.46296,0.73497,0.48553,0.29085,1.2219,1.34624,1.33847,0.005446,0.005446,0.005446
140,4070.23,0.93069,0.95484,1.08599,0.45549,0.75479,0.48229,0.28967,1.22698,1.32478,1.34264,0.005413,0.005413,0.005413
141,4092.18,0.93255,0.94306,1.08284,0.46314,0.73706,0.48236,0.29161,1.21515,1.34776,1.33755,0.00538,0.00538,0.00538
142,4114.01,0.92201,0.93525,1.0844,0.4615,0.72738,0.47256,0.2857,1.21945,1.31547,1.34889,0.005347,0.005347,0.005347
143,4135.76,0.92153,0.92814,1.07869,0.45967,0.72796,0.47519,0.28645,1.21394,1.33927,1.34795,0.005314,0.005314,0.005314
144,4157.57,0.91738,0.93855,1.08075,0.45129,0.72035,0.46097,0.27841,1.21903,1.39287,1.35056,0.005281,0.005281,0.005281
145,4179.39,0.92636,0.93261,1.08651,0.46231,0.71079,0.47288,0.28795,1.20373,1.35242,1.33323,0.005248,0.005248,0.005248
146,4201.08,0.92637,0.94094,1.07822,0.44326,0.73808,0.4632,0.28319,1.21917,1.36138,1.34457,0.005215,0.005215,0.005215
147,4222.45,0.9255,0.94039,1.07859,0.44769,0.71606,0.47301,0.28952,1.21176,1.38711,1.34656,0.005182,0.005182,0.005182
148,4243.79,0.91489,0.92495,1.07992,0.44399,0.70831,0.4564,0.27716,1.22396,1.46573,1.35551,0.005149,0.005149,0.005149
149,4265.15,0.91336,0.9324,1.07307,0.44206,0.72573,0.46259,0.28187,1.20964,1.43275,1.34297,0.005116,0.005116,0.005116
150,4286.71,0.91753,0.92217,1.07465,0.44764,0.71165,0.46764,0.28246,1.21116,1.44578,1.34644,0.005083,0.005083,0.005083
151,4308.76,0.90608,0.92493,1.07323,0.45399,0.72328,0.46719,0.28342,1.20901,1.44051,1.34508,0.00505,0.00505,0.00505
152,4330.45,0.90625,0.9194,1.07578,0.44703,0.72021,0.47207,0.28667,1.20835,1.43514,1.33868,0.005017,0.005017,0.005017
153,4352.24,0.90286,0.92632,1.07041,0.45564,0.72976,0.47623,0.28762,1.20228,1.36283,1.34519,0.004984,0.004984,0.004984
154,4374.09,0.90968,0.92117,1.07103,0.44498,0.71422,0.47099,0.28428,1.20617,1.41529,1.34276,0.004951,0.004951,0.004951
155,4395.96,0.90096,0.92129,1.06768,0.45152,0.71615,0.46531,0.28261,1.20619,1.4521,1.34304,0.004918,0.004918,0.004918
156,4417.84,0.90004,0.92283,1.07462,0.448,0.71037,0.4584,0.27706,1.20813,1.46093,1.3465,0.004885,0.004885,0.004885
157,4439.73,0.90924,0.92266,1.07093,0.45145,0.70534,0.46853,0.28459,1.20822,1.44983,1.34917,0.004852,0.004852,0.004852
158,4461.68,0.89553,0.91759,1.06303,0.45408,0.72103,0.46702,0.28398,1.21168,1.45681,1.34852,0.004819,0.004819,0.004819
159,4483.58,0.89125,0.90884,1.06488,0.45174,0.73588,0.46743,0.28555,1.20541,1.44009,1.344,0.004786,0.004786,0.004786
160,4505.43,0.89458,0.90897,1.07133,0.44272,0.73878,0.46606,0.28223,1.20719,1.43892,1.34708,0.004753,0.004753,0.004753
161,4527.22,0.88454,0.90267,1.06392,0.44291,0.7114,0.45986,0.27711,1.2086,1.49074,1.35045,0.00472,0.00472,0.00472
162,4549.04,0.88941,0.90415,1.06259,0.45132,0.71707,0.46726,0.28249,1.21557,1.50252,1.3603,0.004687,0.004687,0.004687
163,4570.85,0.89349,0.90198,1.06228,0.44764,0.72872,0.46131,0.28052,1.21454,1.44375,1.35829,0.004654,0.004654,0.004654
164,4592.42,0.89513,0.9026,1.06275,0.44049,0.71211,0.46471,0.28279,1.21388,1.50254,1.36265,0.004621,0.004621,0.004621
165,4614.08,0.87886,0.89906,1.05924,0.44133,0.73197,0.46924,0.28182,1.21837,1.50832,1.35533,0.004588,0.004588,0.004588
166,4635.57,0.88133,0.90236,1.05874,0.439,0.7296,0.4618,0.27881,1.21487,1.50191,1.35561,0.004555,0.004555,0.004555
167,4657.37,0.86954,0.89801,1.05109,0.44542,0.71026,0.4605,0.28078,1.21053,1.47785,1.35726,0.004522,0.004522,0.004522
168,4679.1,0.87412,0.90313,1.06055,0.4485,0.7176,0.45929,0.27856,1.20979,1.45081,1.35883,0.004489,0.004489,0.004489
169,4701.14,0.87435,0.88838,1.05659,0.43316,0.69512,0.44786,0.27165,1.21336,1.59603,1.35573,0.004456,0.004456,0.004456
170,4722.99,0.86842,0.89437,1.05922,0.43701,0.69577,0.45116,0.27425,1.20747,1.59364,1.35072,0.004423,0.004423,0.004423
171,4744.93,0.87595,0.90179,1.05872,0.43804,0.694,0.45012,0.27542,1.21896,1.6534,1.36216,0.00439,0.00439,0.00439
172,4766.63,0.87651,0.89469,1.05943,0.43642,0.68688,0.44827,0.27364,1.21144,1.62353,1.36132,0.004357,0.004357,0.004357
173,4788.5,0.87063,0.886,1.05363,0.44131,0.69453,0.45455,0.27525,1.21262,1.59732,1.35855,0.004324,0.004324,0.004324
174,4810.08,0.87598,0.88886,1.05518,0.43865,0.69934,0.45027,0.27492,1.2127,1.61126,1.36107,0.004291,0.004291,0.004291
175,4831.87,0.87393,0.89026,1.05671,0.43175,0.69363,0.44482,0.26933,1.21208,1.65378,1.36126,0.004258,0.004258,0.004258
176,4853.52,0.86689,0.88194,1.05205,0.43932,0.69506,0.44718,0.27359,1.20945,1.61676,1.36118,0.004225,0.004225,0.004225
177,4875.27,0.86561,0.88796,1.04999,0.43739,0.6786,0.45036,0.27483,1.20789,1.62059,1.35942,0.004192,0.004192,0.004192
178,4896.8,0.86335,0.88777,1.05286,0.43136,0.68212,0.44969,0.27191,1.21153,1.63817,1.35938,0.004159,0.004159,0.004159
179,4918.66,0.86591,0.88143,1.05572,0.43362,0.69733,0.45319,0.27522,1.20558,1.57179,1.35174,0.004126,0.004126,0.004126
180,4940.44,0.85496,0.88917,1.04583,0.43128,0.6913,0.44904,0.27277,1.20539,1.63468,1.35638,0.004093,0.004093,0.004093
181,4962.08,0.858,0.87863,1.05108,0.43129,0.68357,0.44543,0.27051,1.20473,1.69254,1.35966,0.00406,0.00406,0.00406
182,4983.7,0.86139,0.88197,1.04991,0.42894,0.68029,0.4435,0.26879,1.20098,1.70751,1.35185,0.004027,0.004027,0.004027
183,5005.25,0.85818,0.88898,1.05551,0.43288,0.67941,0.44567,0.27323,1.20912,1.66511,1.36412,0.003994,0.003994,0.003994
184,5027.14,0.85015,0.87939,1.05035,0.43681,0.68262,0.44935,0.27301,1.20221,1.62833,1.36055,0.003961,0.003961,0.003961
185,5048.92,0.84761,0.8872,1.04488,0.43034,0.68489,0.44504,0.26972,1.19951,1.68518,1.35502,0.003928,0.003928,0.003928
186,5070.93,0.84889,0.8748,1.04234,0.42861,0.68301,0.44171,0.26754,1.2026,1.71867,1.35846,0.003895,0.003895,0.003895
187,5092.94,0.848,0.87755,1.0439,0.4175,0.67054,0.42659,0.25893,1.2073,1.78232,1.35996,0.003862,0.003862,0.003862
188,5114.81,0.84177,0.86886,1.04591,0.41926,0.6758,0.43275,0.26265,1.20327,1.73715,1.35817,0.003829,0.003829,0.003829
189,5136.85,0.83695,0.86978,1.03614,0.41925,0.66898,0.42825,0.25885,1.20767,1.79719,1.36729,0.003796,0.003796,0.003796
